brand_name,model_name,wurfl_device_id,wurfl_fall_back,Method,Visits,Op Sel Visits,Op Sel Visits Only,LP Visits,Submissions,Subscribers,Conv,RealConv,marketing_name,device_os,device_os_version,release_date,mobile_browser
,,generic,root,CLICKTAG,4,0,0,4,0,0,0,0,,,,2002_january,
,,generic,root,WAP,15,0,0,15,1,1,0.0666666666666667,0.0666666666666667,,,,2002_january,
,,generic_mobile,generic,,108,0,0,108,0,0,0,0,,,,2002_january,
,,generic_mobile,generic,CLICKTAG,574,0,0,574,0,0,0,0,,,,2002_january,
,,generic_mobile,generic,WAPPIN,22,0,0,22,0,0,0,0,,,,2002_january,
,,generic_mobile,generic,WAP,346,0,0,346,31,15,0.0433526011560694,0.0433526011560694,,,,2002_january,
,,generic_mobile,generic,JAVA_APP,6,0,0,6,0,0,0,0,,,,2002_january,
generic web browser,,generic_web_browser,generic,CLICKTAG,4,0,0,4,0,0,0,0,,,,1994_january,
Nokia,,nokia_generic_series60,nokia_generic_series40,CLICKTAG,20,0,0,20,0,0,0,0,,Symbian OS,,2002_january,Nokia
Nokia,,nokia_generic_series60,nokia_generic_series40,WAP,12,0,0,12,2,1,0.0833333333333333,0.0833333333333333,,Symbian OS,,2002_january,Nokia
,,opwv_v62_generic,opwv_v61_generic,CLICKTAG,1,0,0,1,0,0,0,0,,,,2003_january,Openwave Mobile Browser
,,opwv_v62_generic,opwv_v61_generic,WAP,1,0,0,1,0,0,0,0,,,,2003_january,Openwave Mobile Browser
Generic,Windows Phone 8,generic_ms_phone_os8_desktopmode,generic_ms_phone_os8,WAP,12,0,0,12,2,2,0.166666666666667,0.166666666666667,,Windows Phone OS,8,2012_october,IEMobile
Generic,Windows Phone 8,generic_ms_phone_os8_desktopmode,generic_ms_phone_os8,CLICKTAG,3,0,0,3,0,0,0,0,,Windows Phone OS,8,2012_october,IEMobile
Generic,Windows Phone 8,generic_ms_phone_os8,generic_ms_phone_os7_5,CLICKTAG,3,0,0,3,0,0,0,0,,Windows Phone OS,8,2012_october,IEMobile
Mozilla,Firefox for Android Tablet,generic_android_ver2_0_fennec_tablet,generic_android_ver2_2,GooglePlay,29,0,0,29,0,0,0,0,,Android,2.2,2012_june,Fennec
Mozilla,Firefox for Android Tablet,generic_android_ver2_0_fennec_tablet,generic_android_ver2_2,WAP,3,0,0,3,0,0,0,0,,Android,2.2,2012_june,Fennec
Mozilla,Firefox for Android Tablet,generic_android_ver2_0_fennec_tablet,generic_android_ver2_2,,2,0,0,2,0,0,0,0,,Android,2.2,2012_june,Fennec
HTC,Disguised as Macintosh,generic_android_htc_disguised_as_mac,generic_android_ver2,WAP,1,0,0,1,0,0,0,0,,Android,2.0,2009_october,Android Webkit
HTC,Disguised as Macintosh,generic_android_htc_disguised_as_mac,generic_android_ver2,GooglePlay,2,0,0,2,0,0,0,0,,Android,2.0,2009_october,Android Webkit
Generic,Windows Phone 7.5,generic_ms_phone_os7_5_desktopmode,generic_ms_phone_os7_5,CLICKTAG,2,0,0,2,0,0,0,0,,Windows Phone OS,7.5,2011_july,IEMobile
Generic,Android 4.1,generic_android_ver4_1,generic_android_ver4,,7,0,0,7,0,0,0,0,,Android,4.1,2011_december,Android Webkit
